Station,transmission_rate,log_transmission_rate,ground_lit,sat_lit,elevation_class
2968 - UX5UL,0.025225225225225224,-3.679910784131176,True,True,Medium
3523 - IK1JNS-UHF,0.04198473282442748,-3.1704492309627264,True,True,Low
2012 - SP7THR-UHF,0.8921933085501859,-0.11407245625984781,True,True,High
2968 - UX5UL,0.24773960216998192,-1.3953770756942099,True,True,Medium
1710 - EU1AEM,0.7916666666666666,-0.2336148511815052,True,True,Low
2029 - EU1AEM,1.125858123569794,0.1185455213967179,True,True,Medium
2968 - UX5UL,1.193014705882353,0.17648346984814745,True,True,Low
3523 - IK1JNS-UHF,0.0748663101604278,-2.592051287239328,True,True,Low
71 - PV8DX,0.011013215859030838,-4.508659285607248,True,True,Medium
2968 - UX5UL,0.21361058601134217,-1.5436006131459588,False,True,Low
812 - PF_DE_UHF_X_DIPOLE,0.05198776758409786,-2.9567468268410373,False,True,Medium
431 - PE0SAT-11,0.0028089887640449437,-5.87493073085203,True,True,Medium
3538 - PU4ELT,0.14652014652014653,-1.9205923410710233,False,False,High
2968 - UX5UL,0.5436363636363636,-0.6094747048358302,True,True,Medium
1710 - EU1AEM,0.5059665871121718,-0.6812846452501253,False,True,Low
1710 - EU1AEM,0.42258064516129035,-0.8613749742780403,True,True,Low
2029 - EU1AEM,1.3533487297921478,0.3025820615745228,True,True,Medium
2029 - EU1AEM,0.861198738170347,-0.14942997869232091,True,True,Medium
2029 - EU1AEM,1.0355555555555556,0.03493805136128044,True,True,Low
2410 - GAO UHF,1.0601604278074865,0.05842024366037066,True,True,High
2968 - UX5UL,1.2208029197080292,0.19950877318021296,True,True,Low
,0.17738359201773837,-1.7294407048287967,True,True,Medium
3600 - YO4DFT az 315 degrees -North West,0.13513513513513514,-2.001480000210124,True,True,Medium
1523 - UHF Essendon,0.30657894736842106,-1.1822799797146761,False,False,High
71 - PV8DX,0.10457516339869281,-2.257849199152654,True,True,Medium
2987 - VU2JEK_Nitin,0.4163265306122449,-0.876285397260456,False,True,Medium
1864 - SA2KNG Omni UHF/VHF,1.7777777777777777,0.5753641449035618,True,True,Medium
91 - M0EYT / 2E0NOG,0.10443037974683544,-2.259234652120432,True,True,High
1936 - VK4JBE-UHF,0.744408945686901,-0.2951647369744526,True,True,Medium
2012 - SP7THR-UHF,0.4107806691449814,-0.8896958586440317,True,True,High
2012 - SP7THR-UHF,0.6938775510204082,-0.36545977349446523,True,True,High
2012 - SP7THR-UHF,1.0686456400742115,0.06639208978689407,True,True,High
2012 - SP7THR-UHF,0.5714285714285714,-0.5596157879354228,True,True,High
71 - PV8DX,0.034408602150537634,-3.369448683347575,False,False,Medium
2987 - VU2JEK_Nitin,1.0693333333333332,0.06703540133615829,True,True,High
2015 - Drachten,0.01141552511415525,-4.472780997942346,True,True,Medium
2410 - GAO UHF,2.2771084337349397,0.8229064072630444,True,True,High
1710 - EU1AEM,1.069377990430622,0.0670771620888125,False,True,Low
1710 - EU1AEM,0.8932038834951457,-0.1129404111805954,True,True,Low
2029 - EU1AEM,1.3706293706293706,0.31527002897060996,True,True,Medium
2029 - EU1AEM,0.8857142857142857,-0.12136085700426748,True,True,High
2029 - EU1AEM,0.8078602620087336,-0.21336617847591482,True,True,Low
2968 - UX5UL,0.8097826086956522,-0.21098945166352642,True,True,Low
1861 - LW2DYB,0.19939577039274925,-1.6124636333506372,True,True,High
812 - PF_DE_UHF_X_DIPOLE,0.01838235294117647,-3.996364153861897,True,True,Low
91 - M0EYT / 2E0NOG,0.14596273291925466,-1.9244039438343497,True,True,High
1936 - VK4JBE-UHF,0.12992125984251968,-2.0408267055520564,False,False,Medium
71 - PV8DX,0.2597402597402597,-1.348073148299693,True,True,Medium
2410 - GAO UHF,1.6903485254691688,0.5249347357611587,False,True,High
16 - VK5QI-70CM,2.898989898989899,1.0643623656250312,True,True,High
1672 - AAS Ager Carballada,0.029503105590062112,-3.523259746937913,False,True,Low
1864 - SA2KNG Omni UHF/VHF,0.9666666666666667,-0.03390155167568134,True,True,Medium
2173 - PE0SAT-21,0.04143646408839779,-3.183594010723561,True,True,Medium
91 - M0EYT / 2E0NOG,0.8207547169811321,-0.19753097545748338,True,True,High
1523 - UHF Essendon,0.24287652645861602,-1.4152020863485817,True,True,Medium
2987 - VU2JEK_Nitin,1.3453333333333333,0.2966418138232528,True,True,High
2012 - SP7THR-UHF,1.3722222222222222,0.3164314857377668,True,True,High
2012 - SP7THR-UHF,1.05,0.04879016416943205,True,True,High
1710 - EU1AEM,0.41927710843373495,-0.8692232210161692,False,True,Low
1710 - EU1AEM,0.42996742671009774,-0.8440458250008263,True,True,Low
2029 - EU1AEM,1.6447058823529412,0.4975615733093935,True,True,Medium
2029 - EU1AEM,1.3067092651757188,0.2675119655026485,True,True,High
2029 - EU1AEM,0.8808510638297873,-0.12686672087878983,True,True,Low
1861 - LW2DYB,0.2,-1.6094379124341003,True,True,High
1523 - UHF Essendon,0.43832020997375326,-0.8248055627099459,False,False,High
91 - M0EYT / 2E0NOG,0.2476780185758514,-1.395625688548775,True,True,High
91 - M0EYT / 2E0NOG,0.6489028213166145,-0.4324723095194754,True,True,High
766 - Dunchurch,0.08461538461538462,-2.469639177657212,True,True,High
3538 - PU4ELT,0.0364963503649635,-3.3105430133940246,False,False,High
2987 - VU2JEK_Nitin,1.2723631508678237,0.24087592013698259,True,True,High
431 - PE0SAT-11,0.21782178217821782,-1.5240780634829436,True,True,Low
1710 - EU1AEM,1.1301204819277109,0.12232424821558108,False,True,Low
1710 - EU1AEM,0.21639344262295082,-1.530657034580986,True,True,Low
2029 - EU1AEM,1.0064308681672025,0.006410278360919019,True,True,High
2029 - EU1AEM,1.6887966804979253,0.52401625195194,True,True,Low
2968 - UX5UL,0.547486033519553,-0.6024183271701831,True,True,Low
,0.07173913043478261,-2.6347189280166603,True,True,Medium
812 - PF_DE_UHF_X_DIPOLE,0.041237113402061855,-3.188416617383492,True,True,Low
91 - M0EYT / 2E0NOG,0.4953560371517028,-0.7024785079888296,False,True,High
1936 - VK4JBE-UHF,0.34306569343065696,-1.0698333241180662,False,False,Medium
2012 - SP7THR-UHF,1.22181146025878,0.2003345610052047,False,True,High
2012 - SP7THR-UHF,0.7796296296296297,-0.2489363058759386,True,True,High
2173 - PE0SAT-21,0.13170731707317074,-2.027173113134079,False,True,Low
1936 - VK4JBE-UHF,0.11148648648648649,-2.1938518928575803,True,True,Medium
2173 - PE0SAT-21,0.11148648648648649,-2.1938518928575803,True,True,Low
2968 - UX5UL,0.450281425891182,-0.7978825008238533,True,True,Low
1710 - EU1AEM,1.1359223300970873,0.1274449465681203,False,True,Low
2029 - EU1AEM,2.9952038369304557,1.0970122883267763,True,True,Medium
2029 - EU1AEM,0.2129032258064516,-1.5469175554527665,True,True,High
1864 - SA2KNG Omni UHF/VHF,2.1166666666666667,0.7498425242364906,True,True,Medium
2173 - PE0SAT-21,0.020348837209302327,-3.894731508318085,True,True,Medium
,0.1879049676025918,-1.6718189354316504,True,True,Medium
1523 - UHF Essendon,0.6034031413612565,-0.5051697461698721,False,False,High
2968 - UX5UL,1.7522281639928698,0.5608882146244702,True,True,Medium
3523 - IK1JNS-UHF,0.13051146384479717,-2.0362942105235824,False,True,Low
91 - M0EYT / 2E0NOG,0.45482866043613707,-0.7878345014216794,True,True,High
1936 - VK4JBE-UHF,0.5798611111111112,-0.5449666677191908,True,True,Medium
16 - VK5QI-70CM,3.144638403990025,1.1456989086583504,True,True,High
71 - PV8DX,0.014675052410901468,-4.221606341833028,False,False,High
6 - Apomahon,0.2701863354037267,-1.3086434268898246,True,True,High
431 - PE0SAT-11,0.20833333333333334,-1.5686159179138452,True,True,Low
1864 - SA2KNG Omni UHF/VHF,2.7444444444444445,1.0095786662977122,True,True,Medium
2015 - Drachten,0.007125890736342043,-4.944020545014272,True,True,Medium
2410 - GAO UHF,2.522267206477733,0.925158182159476,True,True,Medium
431 - PE0SAT-11,0.5948275862068966,-0.5194836865091053,True,True,Medium
2173 - PE0SAT-21,0.09482758620689655,-2.3556949183079943,True,True,Medium
2012 - SP7THR-UHF,1.137037037037037,0.12842578858882242,False,True,High
2015 - Drachten,0.6436781609195402,-0.4405564279194345,True,True,Medium
,0.2731182795698925,-1.297850319128765,True,True,Medium
71 - PV8DX,0.03368421052631579,-3.39072608179486,True,True,High
2410 - GAO UHF,2.516823687752355,0.922997665130873,False,True,Medium
431 - PE0SAT-11,0.7093333333333334,-0.3434297171887117,True,True,Medium
2173 - PE0SAT-21,1.0986666666666667,0.09409732337911558,True,True,Medium
1466 - PE0SAT-12,4.522222222222222,1.50900351511233,True,True,Medium
2015 - Drachten,0.632258064516129,-0.4584576382486748,True,True,Medium
3523 - IK1JNS-UHF,0.0035587188612099642,-5.638354669333745,True,True,Low
71 - PV8DX,0.014644351464435146,-4.223700583436143,False,False,High
2617 - K2PI,0.030789825970548863,-3.4805709692036677,False,True,High
2173 - PE0SAT-21,0.03558718861209965,-3.3357695763397,True,True,Low
1710 - EU1AEM,0.14705882352941177,-1.916922612182061,False,True,Low
2029 - EU1AEM,0.06356968215158924,-2.7556186180213196,True,True,Medium
2173 - PE0SAT-21,0.0028328611898017,-5.8664680569332965,True,True,Medium
812 - PF_DE_UHF_X_DIPOLE,0.029850746268656716,-3.5115454388310208,True,True,Medium
2173 - PE0SAT-21,0.0036900369003690036,-5.602118820879701,True,True,Low
2029 - EU1AEM,0.0024752475247524753,-6.0014148779611505,True,True,Medium
1864 - SA2KNG Omni UHF/VHF,0.011111111111111112,-4.499809670330265,True,True,Medium
71 - PV8DX,0.027196652719665274,-3.6046613750299192,True,True,High
3523 - IK1JNS-UHF,0.04710144927536232,-3.0554515082556133,False,True,Low
2173 - PE0SAT-21,0.05789473684210526,-2.8491287993621155,True,True,Medium
431 - PE0SAT-11,0.061068702290076333,-2.795755781521316,True,True,Low
2029 - EU1AEM,0.01507537688442211,-4.194692536056383,True,True,Medium
2968 - UX5UL,0.019230769230769232,-3.951243718581427,True,True,Medium
812 - PF_DE_UHF_X_DIPOLE,0.0486322188449848,-3.0234690285255907,True,True,Medium
71 - PV8DX,0.0041753653444676405,-5.47855341685097,True,True,High
2173 - PE0SAT-21,0.08376963350785341,-2.4796847058068487,True,True,High
812 - PF_DE_UHF_X_DIPOLE,0.021505376344086023,-3.8394523125933104,True,True,Low
2410 - GAO UHF,0.004087193460490463,-5.499896739946406,True,True,Medium
2173 - PE0SAT-21,0.16986301369863013,-1.7727629685374,True,True,Medium
2029 - EU1AEM,0.02416918429003021,-3.722676833697227,True,True,Medium
2029 - EU1AEM,0.05474452554744526,-2.90507790528586,True,True,Low
1667 - AAS Berga Carballada,0.08299866131191433,-2.4889308000877257,True,True,High
3523 - IK1JNS-UHF,0.03833333333333333,-3.2614354392869966,True,True,Medium
1466 - PE0SAT-12,0.011111111111111112,-4.499809670330265,True,True,High
2015 - Drachten,0.014736842105263158,-4.217404654979328,True,True,High
812 - PF_DE_UHF_X_DIPOLE,0.09689922480620156,-2.334083760053417,True,True,Low
431 - PE0SAT-11,0.01078167115902965,-4.529907701487544,True,True,Medium
2173 - PE0SAT-21,0.02425876010781671,-3.718977485271216,True,True,Medium
812 - PF_DE_UHF_X_DIPOLE,0.040345821325648415,-3.2102674503316004,True,True,Medium
2968 - UX5UL,0.008869179600886918,-4.725172978382788,False,True,Low
71 - PV8DX,0.04201680672268908,-3.169685580677429,True,True,High
71 - PV8DX,0.00631578947368421,-5.064702515366531,False,False,High
2173 - PE0SAT-21,0.025,-3.6888794541139363,True,True,Low
2934 - UFS-GS,0.06720977596741344,-2.6999365663280406,False,False,High
1710 - EU1AEM,0.03225806451612903,-3.4339872044851463,True,True,Low
1710 - EU1AEM,0.2452316076294278,-1.4055521777243052,False,True,Low
2029 - EU1AEM,0.5877192982456141,-0.5315058290035293,True,True,High
2029 - EU1AEM,0.9300699300699301,-0.07249550203815347,True,True,Low
2173 - PE0SAT-21,0.007957559681697613,-4.833632898779901,True,True,Medium
2968 - UX5UL,1.0188679245283019,0.018692133012152546,True,True,Medium
2012 - SP7THR-UHF,0.45996275605214154,-0.7766097578808875,True,True,High
2012 - SP7THR-UHF,0.3707865168539326,-0.9921288082656595,False,True,Medium
2012 - SP7THR-UHF,0.28598130841121494,-1.2518288255035712,True,True,High
2968 - UX5UL,0.23897911832946636,-1.431379101874112,False,True,Low
2968 - UX5UL,0.8341793570219966,-0.18130684336340808,True,True,High
1861 - LW2DYB,0.1659919028340081,-1.7958162699236693,False,False,Medium
2968 - UX5UL,0.6,-0.5108256237659907,True,True,Low
1864 - SA2KNG Omni UHF/VHF,0.48333333333333334,-0.7270487322356266,True,True,High
1710 - EU1AEM,0.20802919708029197,-1.5700768385535202,True,True,Low
1710 - EU1AEM,0.13314447592067988,-2.016320455223238,False,True,Low
431 - PE0SAT-11,0.5447368421052632,-0.6074524594550623,True,True,Medium
2173 - PE0SAT-21,0.5947368421052631,-0.5196362534481457,True,True,Medium
2029 - EU1AEM,0.7487179487179487,-0.28939293685541034,True,True,High
2029 - EU1AEM,1.0793103448275863,0.07632226755963355,True,True,Low
812 - PF_DE_UHF_X_DIPOLE,0.09090909090909091,-2.3978952727983707,True,True,Low
2968 - UX5UL,1.3287671232876712,0.2842515373549917,True,True,Medium
812 - PF_DE_UHF_X_DIPOLE,0.011049723756906077,-4.505349850705881,True,True,Medium
,0.4779874213836478,-0.7381708619339005,True,True,High
2015 - Drachten,0.10129310344827586,-2.289736950516197,True,True,Medium
2968 - UX5UL,0.8344594594594594,-0.1809711176960832,True,True,High
1861 - LW2DYB,0.5444015444015444,-0.6080681713213695,False,False,Medium
1864 - SA2KNG Omni UHF/VHF,1.5555555555555556,0.44183275227903923,True,True,Medium
2015 - Drachten,0.430062630480167,-0.8438244286213341,True,True,High
812 - PF_DE_UHF_X_DIPOLE,0.040214477211796246,-3.2135282185416054,True,True,Medium
2394 - YC7OIZ,1.7814113597246128,0.5774059488475582,True,True,Medium
3387 - YO4DFT- S + L band,0.5146726862302483,-0.6642241410906948,True,True,High
1864 - SA2KNG Omni UHF/VHF,2.3,0.8329091229351039,True,True,High
2029 - EU1AEM,1.2585034013605443,0.22992323829958858,True,True,Low
1466 - PE0SAT-12,0.7055555555555556,-0.34876976443161906,True,True,High
2968 - UX5UL,1.4215017064846416,0.35171385258983,True,True,Medium
1936 - VK4JBE-UHF,0.28313253012048195,-1.2618401866464846,False,False,High
91 - M0EYT / 2E0NOG,0.10891089108910891,-2.217225244042889,False,True,Medium
6 - Apomahon,0.5154320987654321,-0.6627497033755744,False,True,High
431 - PE0SAT-11,1.1709183673469388,0.1577883702700826,True,True,High
1466 - PE0SAT-12,1.3333333333333333,0.28768207245178085,True,True,High
1861 - LW2DYB,0.29739776951672864,-1.2126847449279574,False,False,Medium
1864 - SA2KNG Omni UHF/VHF,0.6666666666666666,-0.40546510810816444,True,True,Medium
2015 - Drachten,0.40625,-0.9007865453381898,True,True,High
71 - PV8DX,0.03862660944206009,-3.253813876229481,False,False,Medium
2012 - SP7THR-UHF,0.7269303201506592,-0.31892465177710794,False,True,Medium
2012 - SP7THR-UHF,0.693609022556391,-0.36584684530111716,True,True,High
2012 - SP7THR-UHF,0.6590909090909091,-0.41689380393178715,False,True,Medium
3590 - EuroSpaceHub-UCM,0.6158273381294964,-0.4847886499829953,True,True,Medium
3590 - EuroSpaceHub-UCM,0.3974960876369327,-0.9225701873589982,True,True,Low
3590 - EuroSpaceHub-UCM,0.6946454413892909,-0.36435371986573334,True,True,Medium
3590 - EuroSpaceHub-UCM,0.7239010989010989,-0.32310049965532367,False,True,Medium
1466 - PE0SAT-12,2.2888888888888888,0.8280664984593159,True,True,High
2029 - EU1AEM,1.3198653198653199,0.2775297009877629,True,True,Low
2968 - UX5UL,0.7448979591836735,-0.29450803752218074,True,True,Low
1936 - VK4JBE-UHF,0.29819277108433734,-1.2100151187818986,False,False,High
6 - Apomahon,0.37037037037037035,-0.9932517730102834,False,True,High
431 - PE0SAT-11,1.356234096692112,0.30471181229658334,False,True,High
2173 - PE0SAT-21,0.4910941475826972,-0.7111194229643757,False,True,High
1466 - PE0SAT-12,3.411111111111111,1.227038077256932,False,True,High
1864 - SA2KNG Omni UHF/VHF,0.8111111111111111,-0.20935022918187393,True,True,Medium
2015 - Drachten,0.42203742203742206,-0.8626612910639738,True,True,High
,0.2651356993736952,-1.327513510952324,False,True,High
766 - Dunchurch,0.08823529411764706,-2.4277482359480516,False,True,Medium
2968 - UX5UL,2.048739495798319,0.7172247239356416,False,True,High
1523 - UHF Essendon,0.6592105263157895,-0.41671233219551196,True,True,High
2987 - VU2JEK_Nitin,0.20476858345021037,-1.5858747987059596,True,True,Medium
2012 - SP7THR-UHF,1.069811320754717,0.06748229718158465,True,True,Medium
2012 - SP7THR-UHF,0.5066666666666667,-0.6799019538099246,False,True,Medium
1864 - SA2KNG Omni UHF/VHF,2.5722222222222224,0.9447702031960238,True,True,High
1710 - EU1AEM,0.9495412844036697,-0.05177626952371997,False,True,High
1710 - EU1AEM,0.05363984674329502,-2.925463077707435,True,True,Low
1466 - PE0SAT-12,2.1166666666666667,0.7498425242364906,True,True,High
2029 - EU1AEM,1.6179401993355482,0.4811538583337141,True,True,Low
2029 - EU1AEM,1.5524861878453038,0.43985763806791994,True,True,Low
2968 - UX5UL,0.7350993377483444,-0.3077496355025902,True,True,Low
1936 - VK4JBE-UHF,0.0990990990990991,-2.3116349285139637,False,False,High
1861 - LW2DYB,0.7673611111111112,-0.26479777861819304,False,False,Medium
1864 - SA2KNG Omni UHF/VHF,1.5555555555555556,0.44183275227903923,True,True,Medium
2968 - UX5UL,1.330536912751678,0.2855825545694983,False,True,High
1864 - SA2KNG Omni UHF/VHF,3.3833333333333333,1.2188614168196867,True,True,High
1710 - EU1AEM,1.691699604743083,0.5257337068542766,False,True,High
431 - PE0SAT-11,1.2093023255813953,0.19004360288786487,True,True,High
2173 - PE0SAT-21,0.917312661498708,-0.08630690355436597,True,True,High
1466 - PE0SAT-12,3.933333333333333,1.3694872428035094,True,True,High
2029 - EU1AEM,3.398026315789474,1.223194767713417,True,True,Low
2029 - EU1AEM,1.1329787234042554,0.124850202879476,True,True,Low
2015 - Drachten,0.13588110403397027,-1.995975010656746,True,True,High
3523 - IK1JNS-UHF,0.05365853658536585,-2.925114706340038,True,True,High
,0.28210526315789475,-1.2654750040837297,True,True,High
1936 - VK4JBE-UHF,0.7439759036144579,-0.2957466322885113,False,False,High
2968 - UX5UL,0.4448818897637795,-0.809946448306196,True,True,Low
3590 - EuroSpaceHub-UCM,0.5674931129476584,-0.5665266654752698,False,True,Medium
3590 - EuroSpaceHub-UCM,0.15932203389830507,-1.8368277546297613,True,True,Low
3590 - EuroSpaceHub-UCM,0.8137829912023461,-0.2060615440970275,True,True,Low
3590 - EuroSpaceHub-UCM,0.05007587253414264,-2.994215973036027,True,True,Low
3590 - EuroSpaceHub-UCM,0.616551724137931,-0.48361306024110595,False,True,Medium
3590 - EuroSpaceHub-UCM,0.9896602658788775,-0.010393560527263195,True,True,Low
3590 - EuroSpaceHub-UCM,0.24060150375939848,-1.4246132254220272,True,True,Low
1861 - LW2DYB,0.5641891891891891,-0.5723656419073053,False,False,Medium
2015 - Drachten,0.44490644490644493,-0.8098912550839097,True,True,High
71 - PV8DX,0.07126948775055679,-2.641286984942528,False,False,Medium
3387 - YO4DFT- S + L band,0.11418685121107267,-2.169919126645952,True,True,Low
2012 - SP7THR-UHF,0.6950757575757576,-0.3637344356516912,True,True,Medium
2012 - SP7THR-UHF,0.15296367112810708,-1.8775548293910413,False,True,Medium
2012 - SP7THR-UHF,0.6482889733840305,-0.433418735454193,True,True,Medium
2012 - SP7THR-UHF,0.3217726396917148,-1.1339100707491336,False,True,Medium
1864 - SA2KNG Omni UHF/VHF,3.188888888888889,1.1596725454293562,True,True,High
1710 - EU1AEM,2.0519031141868513,0.7187677108852933,False,True,Medium
431 - PE0SAT-11,1.7036082474226804,0.5327485002284128,True,True,High
2173 - PE0SAT-21,2.3788659793814433,0.8666238948795787,True,True,High
1466 - PE0SAT-12,3.411111111111111,1.227038077256932,True,True,High
2029 - EU1AEM,4.420195439739413,1.4861839122476719,True,True,Low
2015 - Drachten,0.42283298097251587,-0.8607780219438963,True,True,High
